season,player_id,player,team,pos,g,mp,pts_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,fg_percent,x3p_percent,e_fg_percent,avg_dist_fga,percent_fga_from_x0_3_range,percent_fga_from_x3p_range,fg_percent_from_x3p_range,percent_assisted_x3p_fg,percent_dunks_of_fga,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,net_plus_minus_per_100_poss,points_generated_by_assists
2019,mirotni01,Nikola Mirotić,2TM,PF,46,1245,20.2,9.8,1.6,0.9,1.0,1.4,3.1,0.439,0.365,0.546,19.2,0.163,0.644,0.356,0.935,0.007,0.0,0.0,6.0,61.0,33.0,3.8,127
2019,mirotni01,Nikola Mirotić,2TM,PF,46,1245,20.2,9.8,1.6,0.9,1.0,1.4,3.1,0.439,0.365,0.546,19.2,0.163,0.644,0.356,0.935,0.007,0.0,0.0,0.0,64.0,36.0,3.6,80
2019,mirotni01,Nikola Mirotić,2TM,PF,46,1245,20.2,9.8,1.6,0.9,1.0,1.4,3.1,0.439,0.365,0.546,19.2,0.163,0.644,0.356,0.935,0.007,0.0,0.0,23.0,53.0,24.0,4.4,47
2019,mirotni01,Nikola Mirotić,NOP,PF,32,925,20.8,10.3,1.4,0.8,1.0,1.4,3.3,0.447,0.368,0.552,18.7,0.194,0.587,0.365,0.914,0.009,0.0,0.0,6.0,61.0,33.0,3.8,127
2019,mirotni01,Nikola Mirotić,NOP,PF,32,925,20.8,10.3,1.4,0.8,1.0,1.4,3.3,0.447,0.368,0.552,18.7,0.194,0.587,0.365,0.914,0.009,0.0,0.0,0.0,64.0,36.0,3.6,80
2019,mirotni01,Nikola Mirotić,NOP,PF,32,925,20.8,10.3,1.4,0.8,1.0,1.4,3.3,0.447,0.368,0.552,18.7,0.194,0.587,0.365,0.914,0.009,0.0,0.0,23.0,53.0,24.0,4.4,47
2019,mirotni01,Nikola Mirotić,NOP,PF,32,925,20.8,10.3,1.4,0.8,1.0,1.4,3.3,0.447,0.368,0.552,18.2,0.204,0.568,0.368,0.906,0.01,0.0,0.0,6.0,61.0,33.0,3.8,127
2019,mirotni01,Nikola Mirotić,NOP,PF,32,925,20.8,10.3,1.4,0.8,1.0,1.4,3.3,0.447,0.368,0.552,18.2,0.204,0.568,0.368,0.906,0.01,0.0,0.0,0.0,64.0,36.0,3.6,80
2019,mirotni01,Nikola Mirotić,NOP,PF,32,925,20.8,10.3,1.4,0.8,1.0,1.4,3.3,0.447,0.368,0.552,18.2,0.204,0.568,0.368,0.906,0.01,0.0,0.0,23.0,53.0,24.0,4.4,47
2019,mirotni01,Nikola Mirotić,NOP,PF,32,925,20.8,10.3,1.4,0.8,1.0,1.4,3.3,0.447,0.368,0.552,19.2,0.163,0.644,0.356,0.935,0.007,0.0,0.0,6.0,61.0,33.0,3.8,127
2019,mirotni01,Nikola Mirotić,NOP,PF,32,925,20.8,10.3,1.4,0.8,1.0,1.4,3.3,0.447,0.368,0.552,19.2,0.163,0.644,0.356,0.935,0.007,0.0,0.0,0.0,64.0,36.0,3.6,80
2019,mirotni01,Nikola Mirotić,NOP,PF,32,925,20.8,10.3,1.4,0.8,1.0,1.4,3.3,0.447,0.368,0.552,19.2,0.163,0.644,0.356,0.935,0.007,0.0,0.0,23.0,53.0,24.0,4.4,47
2019,mirotni01,Nikola Mirotić,MIL,PF,14,320,18.3,8.4,2.3,1.1,1.0,1.2,2.4,0.415,0.356,0.53,18.7,0.194,0.587,0.365,0.914,0.009,0.0,0.0,6.0,61.0,33.0,3.8,127
2019,mirotni01,Nikola Mirotić,MIL,PF,14,320,18.3,8.4,2.3,1.1,1.0,1.2,2.4,0.415,0.356,0.53,18.7,0.194,0.587,0.365,0.914,0.009,0.0,0.0,0.0,64.0,36.0,3.6,80
2019,mirotni01,Nikola Mirotić,MIL,PF,14,320,18.3,8.4,2.3,1.1,1.0,1.2,2.4,0.415,0.356,0.53,18.7,0.194,0.587,0.365,0.914,0.009,0.0,0.0,23.0,53.0,24.0,4.4,47
2019,mirotni01,Nikola Mirotić,MIL,PF,14,320,18.3,8.4,2.3,1.1,1.0,1.2,2.4,0.415,0.356,0.53,18.2,0.204,0.568,0.368,0.906,0.01,0.0,0.0,6.0,61.0,33.0,3.8,127
2019,mirotni01,Nikola Mirotić,MIL,PF,14,320,18.3,8.4,2.3,1.1,1.0,1.2,2.4,0.415,0.356,0.53,18.2,0.204,0.568,0.368,0.906,0.01,0.0,0.0,0.0,64.0,36.0,3.6,80
2019,mirotni01,Nikola Mirotić,MIL,PF,14,320,18.3,8.4,2.3,1.1,1.0,1.2,2.4,0.415,0.356,0.53,18.2,0.204,0.568,0.368,0.906,0.01,0.0,0.0,23.0,53.0,24.0,4.4,47
2019,mirotni01,Nikola Mirotić,MIL,PF,14,320,18.3,8.4,2.3,1.1,1.0,1.2,2.4,0.415,0.356,0.53,19.2,0.163,0.644,0.356,0.935,0.007,0.0,0.0,6.0,61.0,33.0,3.8,127
2019,mirotni01,Nikola Mirotić,MIL,PF,14,320,18.3,8.4,2.3,1.1,1.0,1.2,2.4,0.415,0.356,0.53,19.2,0.163,0.644,0.356,0.935,0.007,0.0,0.0,0.0,64.0,36.0,3.6,80
2019,mirotni01,Nikola Mirotić,MIL,PF,14,320,18.3,8.4,2.3,1.1,1.0,1.2,2.4,0.415,0.356,0.53,19.2,0.163,0.644,0.356,0.935,0.007,0.0,0.0,23.0,53.0,24.0,4.4,47
2019,mitchdo01,Donovan Mitchell,UTA,SG,77,2598,25.3,4.4,4.5,1.5,0.4,3.0,2.9,0.432,0.362,0.493,13.7,0.218,0.339,0.362,0.58,0.024,29.0,71.0,1.0,0.0,0.0,3.9,805
2019,monkma01,Malik Monk,CHO,SG,73,1258,18.7,3.9,3.3,1.1,0.5,2.5,3.0,0.387,0.33,0.48,17.9,0.191,0.563,0.33,0.899,0.038,2.0,90.0,8.0,0.0,0.0,-2.7,260
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,4.9,0.534,0.026,0.2,1.0,0.016,0.0,0.0,0.0,0.0,100.0,-13.7,54
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,4.9,0.534,0.026,0.2,1.0,0.016,0.0,0.0,0.0,0.0,100.0,-16.9,38
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,4.9,0.534,0.026,0.2,1.0,0.016,0.0,0.0,0.0,0.0,100.0,57.9,2
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,4.9,0.534,0.026,0.2,1.0,0.016,0.0,0.0,0.0,0.0,100.0,5.3,14
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,4.2,0.565,0.025,0.0,,0.019,0.0,0.0,0.0,0.0,100.0,-13.7,54
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,4.2,0.565,0.025,0.0,,0.019,0.0,0.0,0.0,0.0,100.0,-16.9,38
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,4.2,0.565,0.025,0.0,,0.019,0.0,0.0,0.0,0.0,100.0,57.9,2
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,4.2,0.565,0.025,0.0,,0.019,0.0,0.0,0.0,0.0,100.0,5.3,14
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,3.3,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,100.0,-13.7,54
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,3.3,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,100.0,-16.9,38
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,3.3,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,100.0,57.9,2
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,3.3,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,100.0,5.3,14
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,7.4,0.348,0.043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,-13.7,54
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,7.4,0.348,0.043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,-16.9,38
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,7.4,0.348,0.043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,57.9,2
2019,monrogr01,Greg Monroe,3TM,C,43,480,17.2,12.9,1.8,1.0,0.6,2.4,5.0,0.487,0.2,0.489,7.4,0.348,0.043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,5.3,14
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,4.9,0.534,0.026,0.2,1.0,0.016,0.0,0.0,0.0,0.0,100.0,-13.7,54
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,4.9,0.534,0.026,0.2,1.0,0.016,0.0,0.0,0.0,0.0,100.0,-16.9,38
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,4.9,0.534,0.026,0.2,1.0,0.016,0.0,0.0,0.0,0.0,100.0,57.9,2
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,4.9,0.534,0.026,0.2,1.0,0.016,0.0,0.0,0.0,0.0,100.0,5.3,14
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,4.2,0.565,0.025,0.0,,0.019,0.0,0.0,0.0,0.0,100.0,-13.7,54
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,4.2,0.565,0.025,0.0,,0.019,0.0,0.0,0.0,0.0,100.0,-16.9,38
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,4.2,0.565,0.025,0.0,,0.019,0.0,0.0,0.0,0.0,100.0,57.9,2
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,4.2,0.565,0.025,0.0,,0.019,0.0,0.0,0.0,0.0,100.0,5.3,14
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,3.3,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,100.0,-13.7,54
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,3.3,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,100.0,-16.9,38
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,3.3,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,100.0,57.9,2
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,3.3,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,100.0,5.3,14
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,7.4,0.348,0.043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,-13.7,54
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,7.4,0.348,0.043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,-16.9,38
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,7.4,0.348,0.043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,57.9,2
2019,monrogr01,Greg Monroe,TOR,C,38,423,15.6,13.3,1.4,1.1,0.7,2.6,5.2,0.46,0.0,0.46,7.4,0.348,0.043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,5.3,14
2019,mooreet01,E'Twaun Moore,NOP,SG,53,1463,15.6,3.1,2.5,1.0,0.2,1.5,2.8,0.481,0.432,0.553,13.3,0.211,0.331,0.432,0.921,0.002,40.0,55.0,4.0,0.0,0.0,1.6,235
2019,morrima02,Markieff Morris,2TM,PF,58,1270,15.5,7.5,2.2,1.0,0.6,1.5,5.0,0.421,0.335,0.492,14.3,0.221,0.419,0.335,0.985,0.035,0.0,0.0,0.0,46.0,54.0,-6.1,190
2019,morrima02,Markieff Morris,2TM,PF,58,1270,15.5,7.5,2.2,1.0,0.6,1.5,5.0,0.421,0.335,0.492,14.3,0.221,0.419,0.335,0.985,0.035,0.0,0.0,0.0,36.0,64.0,-7.3,146
2019,morrima02,Markieff Morris,2TM,PF,58,1270,15.5,7.5,2.2,1.0,0.6,1.5,5.0,0.421,0.335,0.492,14.3,0.221,0.419,0.335,0.985,0.035,0.0,0.0,0.0,70.0,30.0,-3.4,44
2019,morrima02,Markieff Morris,2TM,PF,58,1270,15.5,7.5,2.2,1.0,0.6,1.5,5.0,0.421,0.335,0.492,15.2,0.207,0.439,0.333,0.979,0.04,0.0,0.0,0.0,46.0,54.0,-6.1,190
2019,morrima02,Markieff Morris,2TM,PF,58,1270,15.5,7.5,2.2,1.0,0.6,1.5,5.0,0.421,0.335,0.492,15.2,0.207,0.439,0.333,0.979,0.04,0.0,0.0,0.0,36.0,64.0,-7.3,146
2019,morrima02,Markieff Morris,2TM,PF,58,1270,15.5,7.5,2.2,1.0,0.6,1.5,5.0,0.421,0.335,0.492,15.2,0.207,0.439,0.333,0.979,0.04,0.0,0.0,0.0,70.0,30.0,-3.4,44
2019,morrima02,Markieff Morris,2TM,PF,58,1270,15.5,7.5,2.2,1.0,0.6,1.5,5.0,0.421,0.335,0.492,13.3,0.25,0.378,0.339,1.0,0.026,0.0,0.0,0.0,46.0,54.0,-6.1,190
2019,morrima02,Markieff Morris,2TM,PF,58,1270,15.5,7.5,2.2,1.0,0.6,1.5,5.0,0.421,0.335,0.492,13.3,0.25,0.378,0.339,1.0,0.026,0.0,0.0,0.0,36.0,64.0,-7.3,146
2019,morrima02,Markieff Morris,2TM,PF,58,1270,15.5,7.5,2.2,1.0,0.6,1.5,5.0,0.421,0.335,0.492,13.3,0.25,0.378,0.339,1.0,0.026,0.0,0.0,0.0,70.0,30.0,-3.4,44
2019,morrima02,Markieff Morris,WAS,PF,34,883,15.9,7.1,2.4,1.0,0.8,1.9,4.8,0.436,0.333,0.509,14.3,0.221,0.419,0.335,0.985,0.035,0.0,0.0,0.0,46.0,54.0,-6.1,190
2019,morrima02,Markieff Morris,WAS,PF,34,883,15.9,7.1,2.4,1.0,0.8,1.9,4.8,0.436,0.333,0.509,14.3,0.221,0.419,0.335,0.985,0.035,0.0,0.0,0.0,36.0,64.0,-7.3,146
2019,morrima02,Markieff Morris,WAS,PF,34,883,15.9,7.1,2.4,1.0,0.8,1.9,4.8,0.436,0.333,0.509,14.3,0.221,0.419,0.335,0.985,0.035,0.0,0.0,0.0,70.0,30.0,-3.4,44
2019,morrima02,Markieff Morris,WAS,PF,34,883,15.9,7.1,2.4,1.0,0.8,1.9,4.8,0.436,0.333,0.509,15.2,0.207,0.439,0.333,0.979,0.04,0.0,0.0,0.0,46.0,54.0,-6.1,190
2019,morrima02,Markieff Morris,WAS,PF,34,883,15.9,7.1,2.4,1.0,0.8,1.9,4.8,0.436,0.333,0.509,15.2,0.207,0.439,0.333,0.979,0.04,0.0,0.0,0.0,36.0,64.0,-7.3,146
2019,morrima02,Markieff Morris,WAS,PF,34,883,15.9,7.1,2.4,1.0,0.8,1.9,4.8,0.436,0.333,0.509,15.2,0.207,0.439,0.333,0.979,0.04,0.0,0.0,0.0,70.0,30.0,-3.4,44
2019,morrima02,Markieff Morris,WAS,PF,34,883,15.9,7.1,2.4,1.0,0.8,1.9,4.8,0.436,0.333,0.509,13.3,0.25,0.378,0.339,1.0,0.026,0.0,0.0,0.0,46.0,54.0,-6.1,190
2019,morrima02,Markieff Morris,WAS,PF,34,883,15.9,7.1,2.4,1.0,0.8,1.9,4.8,0.436,0.333,0.509,13.3,0.25,0.378,0.339,1.0,0.026,0.0,0.0,0.0,36.0,64.0,-7.3,146
2019,morrima02,Markieff Morris,WAS,PF,34,883,15.9,7.1,2.4,1.0,0.8,1.9,4.8,0.436,0.333,0.509,13.3,0.25,0.378,0.339,1.0,0.026,0.0,0.0,0.0,70.0,30.0,-3.4,44
2019,morrima02,Markieff Morris,OKC,PF,24,387,14.5,8.5,1.8,1.0,0.2,0.7,5.4,0.391,0.339,0.455,14.3,0.221,0.419,0.335,0.985,0.035,0.0,0.0,0.0,46.0,54.0,-6.1,190
2019,morrima02,Markieff Morris,OKC,PF,24,387,14.5,8.5,1.8,1.0,0.2,0.7,5.4,0.391,0.339,0.455,14.3,0.221,0.419,0.335,0.985,0.035,0.0,0.0,0.0,36.0,64.0,-7.3,146
2019,morrima02,Markieff Morris,OKC,PF,24,387,14.5,8.5,1.8,1.0,0.2,0.7,5.4,0.391,0.339,0.455,14.3,0.221,0.419,0.335,0.985,0.035,0.0,0.0,0.0,70.0,30.0,-3.4,44
2019,morrima02,Markieff Morris,OKC,PF,24,387,14.5,8.5,1.8,1.0,0.2,0.7,5.4,0.391,0.339,0.455,15.2,0.207,0.439,0.333,0.979,0.04,0.0,0.0,0.0,46.0,54.0,-6.1,190
2019,morrima02,Markieff Morris,OKC,PF,24,387,14.5,8.5,1.8,1.0,0.2,0.7,5.4,0.391,0.339,0.455,15.2,0.207,0.439,0.333,0.979,0.04,0.0,0.0,0.0,36.0,64.0,-7.3,146
2019,morrima02,Markieff Morris,OKC,PF,24,387,14.5,8.5,1.8,1.0,0.2,0.7,5.4,0.391,0.339,0.455,15.2,0.207,0.439,0.333,0.979,0.04,0.0,0.0,0.0,70.0,30.0,-3.4,44
2019,morrima02,Markieff Morris,OKC,PF,24,387,14.5,8.5,1.8,1.0,0.2,0.7,5.4,0.391,0.339,0.455,13.3,0.25,0.378,0.339,1.0,0.026,0.0,0.0,0.0,46.0,54.0,-6.1,190
2019,morrima02,Markieff Morris,OKC,PF,24,387,14.5,8.5,1.8,1.0,0.2,0.7,5.4,0.391,0.339,0.455,13.3,0.25,0.378,0.339,1.0,0.026,0.0,0.0,0.0,36.0,64.0,-7.3,146
2019,morrima02,Markieff Morris,OKC,PF,24,387,14.5,8.5,1.8,1.0,0.2,0.7,5.4,0.391,0.339,0.455,13.3,0.25,0.378,0.339,1.0,0.026,0.0,0.0,0.0,70.0,30.0,-3.4,44
2019,morrima03,Marcus Morris,BOS,PF,75,2091,18.0,7.9,1.9,0.7,0.4,1.6,3.1,0.447,0.375,0.533,16.6,0.174,0.461,0.375,0.938,0.017,0.0,0.0,0.0,97.0,3.0,-5.0,259
2019,morrimo01,Monte Morris,DEN,PG,82,1970,15.6,3.5,5.4,1.3,0.1,1.0,1.9,0.493,0.414,0.56,14.0,0.178,0.323,0.414,0.862,0.003,99.0,1.0,0.0,0.0,0.0,0.0,719
2019,mudiaem01,Emmanuel Mudiay,NYK,PG,59,1607,19.6,4.4,5.1,1.0,0.4,3.1,2.3,0.446,0.329,0.493,12.7,0.322,0.284,0.329,0.855,0.015,92.0,8.0,0.0,0.0,0.0,-2.9,564
2019,murraja01,Jamal Murray,DEN,PG,75,2447,20.1,4.7,5.3,1.0,0.4,2.3,2.3,0.437,0.367,0.502,15.1,0.184,0.353,0.367,0.684,0.025,73.0,27.0,0.0,0.0,0.0,2.8,861
2019,muscami01,Mike Muscala,2TM,PF,64,1306,12.4,6.7,2.1,0.6,1.0,1.3,3.6,0.402,0.348,0.525,20.1,0.144,0.709,0.348,1.0,0.017,0.0,0.0,1.0,63.0,37.0,-0.5,186
2019,muscami01,Mike Muscala,2TM,PF,64,1306,12.4,6.7,2.1,0.6,1.0,1.3,3.6,0.402,0.348,0.525,20.1,0.144,0.709,0.348,1.0,0.017,0.0,0.0,0.0,59.0,41.0,0.2,150
2019,muscami01,Mike Muscala,2TM,PF,64,1306,12.4,6.7,2.1,0.6,1.0,1.3,3.6,0.402,0.348,0.525,20.1,0.144,0.709,0.348,1.0,0.017,0.0,0.0,3.0,78.0,19.0,-3.4,36
2019,muscami01,Mike Muscala,2TM,PF,64,1306,12.4,6.7,2.1,0.6,1.0,1.3,3.6,0.402,0.348,0.525,20.2,0.14,0.716,0.342,1.0,0.022,0.0,0.0,1.0,63.0,37.0,-0.5,186
2019,muscami01,Mike Muscala,2TM,PF,64,1306,12.4,6.7,2.1,0.6,1.0,1.3,3.6,0.402,0.348,0.525,20.2,0.14,0.716,0.342,1.0,0.022,0.0,0.0,0.0,59.0,41.0,0.2,150
2019,muscami01,Mike Muscala,2TM,PF,64,1306,12.4,6.7,2.1,0.6,1.0,1.3,3.6,0.402,0.348,0.525,20.2,0.14,0.716,0.342,1.0,0.022,0.0,0.0,3.0,78.0,19.0,-3.4,36
2019,muscami01,Mike Muscala,2TM,PF,64,1306,12.4,6.7,2.1,0.6,1.0,1.3,3.6,0.402,0.348,0.525,19.9,0.157,0.687,0.368,1.0,0.0,0.0,0.0,1.0,63.0,37.0,-0.5,186
2019,muscami01,Mike Muscala,2TM,PF,64,1306,12.4,6.7,2.1,0.6,1.0,1.3,3.6,0.402,0.348,0.525,19.9,0.157,0.687,0.368,1.0,0.0,0.0,0.0,0.0,59.0,41.0,0.2,150
2019,muscami01,Mike Muscala,2TM,PF,64,1306,12.4,6.7,2.1,0.6,1.0,1.3,3.6,0.402,0.348,0.525,19.9,0.157,0.687,0.368,1.0,0.0,0.0,0.0,3.0,78.0,19.0,-3.4,36
2019,muscami01,Mike Muscala,PHI,PF,47,1041,12.1,6.9,2.1,0.6,0.9,1.5,3.9,0.392,0.342,0.514,20.1,0.144,0.709,0.348,1.0,0.017,0.0,0.0,1.0,63.0,37.0,-0.5,186
2019,muscami01,Mike Muscala,PHI,PF,47,1041,12.1,6.9,2.1,0.6,0.9,1.5,3.9,0.392,0.342,0.514,20.1,0.144,0.709,0.348,1.0,0.017,0.0,0.0,0.0,59.0,41.0,0.2,150
2019,muscami01,Mike Muscala,PHI,PF,47,1041,12.1,6.9,2.1,0.6,0.9,1.5,3.9,0.392,0.342,0.514,20.1,0.144,0.709,0.348,1.0,0.017,0.0,0.0,3.0,78.0,19.0,-3.4,36
2019,muscami01,Mike Muscala,PHI,PF,47,1041,12.1,6.9,2.1,0.6,0.9,1.5,3.9,0.392,0.342,0.514,20.2,0.14,0.716,0.342,1.0,0.022,0.0,0.0,1.0,63.0,37.0,-0.5,186
2019,muscami01,Mike Muscala,PHI,PF,47,1041,12.1,6.9,2.1,0.6,0.9,1.5,3.9,0.392,0.342,0.514,20.2,0.14,0.716,0.342,1.0,0.022,0.0,0.0,0.0,59.0,41.0,0.2,150
2019,muscami01,Mike Muscala,PHI,PF,47,1041,12.1,6.9,2.1,0.6,0.9,1.5,3.9,0.392,0.342,0.514,20.2,0.14,0.716,0.342,1.0,0.022,0.0,0.0,3.0,78.0,19.0,-3.4,36
2019,muscami01,Mike Muscala,PHI,PF,47,1041,12.1,6.9,2.1,0.6,0.9,1.5,3.9,0.392,0.342,0.514,19.9,0.157,0.687,0.368,1.0,0.0,0.0,0.0,1.0,63.0,37.0,-0.5,186
2019,muscami01,Mike Muscala,PHI,PF,47,1041,12.1,6.9,2.1,0.6,0.9,1.5,3.9,0.392,0.342,0.514,19.9,0.157,0.687,0.368,1.0,0.0,0.0,0.0,0.0,59.0,41.0,0.2,150
2019,muscami01,Mike Muscala,PHI,PF,47,1041,12.1,6.9,2.1,0.6,0.9,1.5,3.9,0.392,0.342,0.514,19.9,0.157,0.687,0.368,1.0,0.0,0.0,0.0,3.0,78.0,19.0,-3.4,36
2019,muscami01,Mike Muscala,LAL,PF,17,265,13.6,6.0,1.9,0.5,1.5,0.7,2.4,0.434,0.368,0.56,20.1,0.144,0.709,0.348,1.0,0.017,0.0,0.0,1.0,63.0,37.0,-0.5,186
2019,muscami01,Mike Muscala,LAL,PF,17,265,13.6,6.0,1.9,0.5,1.5,0.7,2.4,0.434,0.368,0.56,20.1,0.144,0.709,0.348,1.0,0.017,0.0,0.0,0.0,59.0,41.0,0.2,150
2019,muscami01,Mike Muscala,LAL,PF,17,265,13.6,6.0,1.9,0.5,1.5,0.7,2.4,0.434,0.368,0.56,20.1,0.144,0.709,0.348,1.0,0.017,0.0,0.0,3.0,78.0,19.0,-3.4,36
2019,muscami01,Mike Muscala,LAL,PF,17,265,13.6,6.0,1.9,0.5,1.5,0.7,2.4,0.434,0.368,0.56,20.2,0.14,0.716,0.342,1.0,0.022,0.0,0.0,1.0,63.0,37.0,-0.5,186
2019,muscami01,Mike Muscala,LAL,PF,17,265,13.6,6.0,1.9,0.5,1.5,0.7,2.4,0.434,0.368,0.56,20.2,0.14,0.716,0.342,1.0,0.022,0.0,0.0,0.0,59.0,41.0,0.2,150
2019,muscami01,Mike Muscala,LAL,PF,17,265,13.6,6.0,1.9,0.5,1.5,0.7,2.4,0.434,0.368,0.56,20.2,0.14,0.716,0.342,1.0,0.022,0.0,0.0,3.0,78.0,19.0,-3.4,36
2019,muscami01,Mike Muscala,LAL,PF,17,265,13.6,6.0,1.9,0.5,1.5,0.7,2.4,0.434,0.368,0.56,19.9,0.157,0.687,0.368,1.0,0.0,0.0,0.0,1.0,63.0,37.0,-0.5,186
2019,muscami01,Mike Muscala,LAL,PF,17,265,13.6,6.0,1.9,0.5,1.5,0.7,2.4,0.434,0.368,0.56,19.9,0.157,0.687,0.368,1.0,0.0,0.0,0.0,0.0,59.0,41.0,0.2,150
2019,muscami01,Mike Muscala,LAL,PF,17,265,13.6,6.0,1.9,0.5,1.5,0.7,2.4,0.434,0.368,0.56,19.9,0.157,0.687,0.368,1.0,0.0,0.0,0.0,3.0,78.0,19.0,-3.4,36
2019,mykhasv01,Svi Mykhailiuk,2TM,SF,42,440,10.9,2.9,3.0,1.1,0.1,1.7,2.0,0.329,0.326,0.432,18.0,0.157,0.636,0.326,0.966,0.021,1.0,13.0,61.0,24.0,0.0,0.3,81
2019,mykhasv01,Svi Mykhailiuk,2TM,SF,42,440,10.9,2.9,3.0,1.1,0.1,1.7,2.0,0.329,0.326,0.432,18.0,0.157,0.636,0.326,0.966,0.021,1.0,14.0,62.0,23.0,0.0,2.0,73
